method,issue,statement,method_with_params,seed,original_row_index,evaluation_time_s,avg_logprob_Agent 1,utility_avg_logprob_Agent 1,cosine_similarity_Agent 1,utility_cosine_similarity_Agent 1,avg_logprob_Agent 2,utility_avg_logprob_Agent 2,cosine_similarity_Agent 2,utility_cosine_similarity_Agent 2,avg_logprob_Agent 3,utility_avg_logprob_Agent 3,cosine_similarity_Agent 3,utility_cosine_similarity_Agent 3,avg_logprob_Agent 4,utility_avg_logprob_Agent 4,cosine_similarity_Agent 4,utility_cosine_similarity_Agent 4,avg_logprob_Agent 5,utility_avg_logprob_Agent 5,cosine_similarity_Agent 5,utility_cosine_similarity_Agent 5,egalitarian_welfare_cosine,utility_egalitarian_welfare_cosine,utilitarian_welfare_cosine,utility_utilitarian_welfare_cosine,log_nash_welfare_cosine,utility_log_nash_welfare_cosine,perplexity_Agent 1,perplexity_Agent 2,perplexity_Agent 3,perplexity_Agent 4,perplexity_Agent 5,egalitarian_welfare_avg_prob,utility_egalitarian_welfare_logprob,utilitarian_welfare_avg_prob,utility_utilitarian_welfare_logprob,log_nash_welfare_avg_prob,utility_log_nash_welfare_logprob,egalitarian_welfare_perplexity,utilitarian_welfare_perplexity,log_nash_welfare_perplexity
best_of_n,Is the UK better off inside or outside of the European Union?,"The UK's relationship with the EU is complex, with participants expressing both benefits and drawbacks of membership.",best_of_n (n=1.0) [seed=44],44,0,2.226224899291992,-1.9455376248,-1.9455376248,0.6117330743811232,0.6117330743811232,-1.9347332791699998,-1.9347332791699998,0.6536770356613355,0.6536770356613355,-2.13170663714,-2.13170663714,0.6620038837647029,0.6620038837647029,-1.9399821681499998,-1.9399821681499998,0.6362035492892337,0.6362035492892337,-1.943430641825,-1.943430641825,0.6723423336770675,0.6723423336770675,0.6117330743811232,0.6117330743811232,3.235959876773463,3.235959876773463,-2.1783093435460703,-2.1783093435460703,6.997392815862622,6.922197514867224,8.429240197257046,6.958626884340123,6.982664949460642,0.4018537233835904,0.4018537233835904,2.0623222179486085,2.0623222179486085,-4.428877587280075,-4.428877587280075,8.429240197257046,36.29012236178766,-9.895390351084998
best_of_n,Is the UK better off inside or outside of the European Union?,"While opinions differ, a majority believe the UK would be better off within the EU due to increased economic opportunity and closer collaboration.",best_of_n (n=3.0) [seed=44],44,1,2.421612024307251,-2.6665565826,-2.6665565826,0.5624679582793884,0.5624679582793884,-2.375308591,-2.375308591,0.6564941438660149,0.6564941438660149,-2.55827142012,-2.55827142012,0.6870990102672451,0.6870990102672451,-2.4114381598,-2.4114381598,0.6649951484382414,0.6649951484382414,-2.35152146396,-2.35152146396,0.7145002052478018,0.7145002052478018,0.5624679582793884,0.5624679582793884,3.285556466098692,3.285556466098692,-2.115687020780013,-2.115687020780013,14.390331861700048,10.75433136394004,12.913476036905404,11.149985080126656,10.5015352835952,0.2771266913943735,0.2771266913943735,1.4515279864132375,1.4515279864132375,-6.191048303685272,-6.191048303685272,14.390331861700048,59.70965962626735,-12.363096217479999
habermas_machine,Is the UK better off inside or outside of the European Union?,The jury believes the UK benefits economically and globally from its membership in the European Union.,"habermas_machine (num_candidates=1.0, num_rounds=1.0) [seed=44]",44,2,2.7211520671844482,-3.0419910028235297,-3.0419910028235297,0.5627935151328559,0.5627935151328559,-2.807245413235294,-2.807245413235294,0.6074955288435314,0.6074955288435314,-2.8124093581176473,-2.8124093581176473,0.6397151050652787,0.6397151050652787,-2.5672360855000003,-2.5672360855000003,0.5874639323473618,0.5874639323473618,-2.4186255237647063,-2.4186255237647063,0.6560382557842493,0.6560382557842493,0.5627935151328559,0.5627935151328559,3.0535063371732774,3.0535063371732774,-2.4734618917020326,-2.4734618917020326,20.94690709606954,16.56422771601615,16.64998570916452,13.02976147973624,11.230412766396771,0.26981440086703523,0.26981440086703523,1.7221990563015444,1.7221990563015444,-5.364707827421893,-5.364707827421893,20.94690709606954,78.42129476738322,-13.647507383441177
best_of_n,Is the UK better off inside or outside of the European Union?,"While acknowledging the complexity of the issue, participants generally believe that the UK benefits from close ties with Europe and that leaving the EU has had a negative impact.",best_of_n (n=5.0) [seed=44],44,3,2.2203221321105957,-2.188470453967742,-2.188470453967742,0.5961772984269653,0.5961772984269653,-1.9943700142903227,-1.9943700142903227,0.6087166997592478,0.6087166997592478,-2.0517796876774193,-2.0517796876774193,0.6238490655492822,0.6238490655492822,-1.9442029841935482,-1.9442029841935482,0.64567820573853,0.64567820573853,-1.940526721967742,-1.940526721967742,0.6630175660881198,0.6630175660881198,0.5961772984269653,0.5961772984269653,3.137438835562145,3.137438835562145,-2.333874133446801,-2.333874133446801,8.921556741619849,7.347572703720749,7.781737853076859,6.988060040607038,6.962417263115183,0.3556105791524454,0.3556105791524454,2.012131658959182,2.012131658959182,-4.560795277700159,-4.560795277700159,8.921556741619849,38.001344602139675,-10.119349862096776
best_of_n,Is the UK better off inside or outside of the European Union?,"While acknowledging the complexity of the issue, participants generally believe that the UK benefits from close ties with Europe and that leaving the EU has had a negative impact.",best_of_n (n=10.0) [seed=44],44,4,2.7761518955230713,-2.188470453967742,-2.188470453967742,0.5961772984269653,0.5961772984269653,-1.9943700142903227,-1.9943700142903227,0.6087166997592478,0.6087166997592478,-2.0517796876774193,-2.0517796876774193,0.6238490655492822,0.6238490655492822,-1.9442029841935482,-1.9442029841935482,0.64567820573853,0.64567820573853,-1.9405100653225806,-1.9405100653225806,0.6630175660881198,0.6630175660881198,0.5961772984269653,0.5961772984269653,3.137438835562145,3.137438835562145,-2.333874133446801,-2.333874133446801,8.921556741619849,7.347572703720749,7.781737853076859,6.988060040607038,6.962301293567201,0.3556105791524454,0.3556105791524454,2.0121369265043567,2.0121369265043567,-4.560782451576477,-4.560782451576477,8.921556741619849,38.00122863259169,-10.119333205451614
habermas_machine,Is the UK better off inside or outside of the European Union?,"The UK faces significant economic and societal challenges outside the EU. However, many of us believe the nation's strength lies in its connection with Europe, and potential benefits of shared resources and international influence are worth preserving.","habermas_machine (num_candidates=3.0, num_rounds=1.0) [seed=44]",44,5,2.420898914337158,-2.836344609047619,-2.836344609047619,0.7401611439103093,0.7401611439103093,-2.992175654595238,-2.992175654595238,0.797628654908851,0.797628654908851,-3.064518381095238,-3.064518381095238,0.7882772922376081,0.7882772922376081,-2.6364493711904764,-2.6364493711904764,0.7964658783051065,0.7964658783051065,-2.8083810024761906,-2.8083810024761906,0.8010255778982915,0.8010255778982915,0.7401611439103093,0.7401611439103093,3.9235585472601664,3.9235585472601664,-1.2143382363935888,-1.2143382363935888,17.05331493288334,19.92899396637707,21.424141230610438,13.963536150821625,16.583048559145144,0.24552830963483394,0.24552830963483394,1.32370195892715,1.32370195892715,-6.659699951931114,-6.659699951931114,21.424141230610438,88.95303483983761,-14.337869018404762
habermas_machine,Is the UK better off inside or outside of the European Union?,"The UK faces challenges outside the EU, particularly in trade and administration.  Rejoining could offer greater economic stability, a stronger global presence, and foster international collaboration.","habermas_machine (num_candidates=5.0, num_rounds=1.0) [seed=44]",44,6,2.120661973953247,-2.9987783663939394,-2.9987783663939394,0.7176973240283536,0.7176973240283536,-2.5122058212121217,-2.5122058212121217,0.8305125148663052,0.8305125148663052,-2.838214891969697,-2.838214891969697,0.7962413120736843,0.7962413120736843,-2.7754377542424247,-2.7754377542424247,0.7666738965659414,0.7666738965659414,-2.653656543939394,-2.653656543939394,0.805429928072233,0.805429928072233,0.7176973240283536,0.7176973240283536,3.9165549756065174,3.9165549756065174,-1.2273454247315985,-1.2273454247315985,20.06101473789907,12.332102493999024,17.085239301061588,16.04564950962118,14.205888247005362,0.21699300527040774,0.21699300527040774,1.2940687608981387,1.2940687608981387,-6.78115676229462,-6.78115676229462,20.06101473789907,79.72989428958623,-13.778293377757578
best_of_n,Is the UK better off inside or outside of the European Union?,"While acknowledging the complexity of the issue, participants generally believe that the UK benefits from close ties with Europe and that leaving the EU has had a negative impact.",best_of_n (n=20.0) [seed=44],44,7,2.763113021850586,-2.188470453967742,-2.188470453967742,0.5961772984269653,0.5961772984269653,-1.9943700142903227,-1.9943700142903227,0.6087166997592478,0.6087166997592478,-2.0517796876774193,-2.0517796876774193,0.6238490655492822,0.6238490655492822,-1.9442029841935482,-1.9442029841935482,0.64567820573853,0.64567820573853,-1.940526721967742,-1.940526721967742,0.6630175660881198,0.6630175660881198,0.5961772984269653,0.5961772984269653,3.137438835562145,3.137438835562145,-2.333874133446801,-2.333874133446801,8.921556741619849,7.347572703720749,7.781737853076859,6.988060040607038,6.962417263115183,0.3556105791524454,0.3556105791524454,2.012131658959182,2.012131658959182,-4.560795277700159,-4.560795277700159,8.921556741619849,38.001344602139675,-10.119349862096776
habermas_machine,Is the UK better off inside or outside of the European Union?,"Brexit has brought negative economic consequences, impacting trade, cost of living, and job security. Additionally, concerns exist about potential cultural shifts and the loss of the social and economic benefits of EU membership.","habermas_machine (num_candidates=10.0, num_rounds=1.0) [seed=44]",44,8,2.444715976715088,-2.4670491164275,-2.4670491164275,0.7064612832436966,0.7064612832436966,-2.5176301718775003,-2.5176301718775003,0.7647552034741294,0.7647552034741294,-2.2859831738225003,-2.2859831738225003,0.7615738493479643,0.7615738493479643,-2.5582265531825,-2.5582265531825,0.6554937232820233,0.6554937232820233,-2.356008011989,-2.356008011989,0.7559389412621655,0.7559389412621655,0.6554937232820233,0.6554937232820233,3.644223000609979,3.644223000609979,-1.5902157264109813,-1.5902157264109813,11.787611610094041,12.39917789815799,9.835351331962935,12.912896661780639,10.54875677756309,0.3486791457596542,0.3486791457596542,1.8050866630843974,1.8050866630843974,-5.095722843052657,-5.095722843052657,12.912896661780639,57.4837942795587,-12.184897027299002
habermas_machine,Is the UK better off inside or outside of the European Union?,"The jury believes that the UK currently benefits from EU membership due to enhanced economic opportunities, trade, and global influence. We recognize the importance of national identity and encourage further discussion on balancing this with the benefits of European cooperation.","habermas_machine (num_candidates=20.0, num_rounds=1.0) [seed=44]",44,9,2.620591878890991,-2.691350887727273,-2.691350887727273,0.7176371836127805,0.7176371836127805,-2.622870030409091,-2.622870030409091,0.7445929591500918,0.7445929591500918,-2.8012227997727277,-2.8012227997727277,0.7539460593506847,0.7539460593506847,-2.621150472590909,-2.621150472590909,0.70441819420934,0.70441819420934,-2.712172814920454,-2.712172814920454,0.7507690367554863,0.7507690367554863,0.70441819420934,0.70441819420934,3.6713634330783833,3.6713634330783833,-1.5461834680562425,-1.5461834680562425,14.751590208600932,13.77520215470665,16.464767580784972,13.751535252279718,15.061966852208846,0.30273600842913734,0.30273600842913734,1.6789378876521095,1.6789378876521095,-5.463465672559458,-5.463465672559458,16.464767580784972,73.80506204858112,-13.448767005420454
habermas_machine,Is the UK better off inside or outside of the European Union?,"We recognize both the economic opportunities and challenges presented by EU membership. While acknowledging the difficulties the UK currently faces due to Brexit, we believe a closer European partnership offers significant advantages, including strengthened collaboration, potential for economic growth, and a more interconnected future.","habermas_machine (num_candidates=50.0, num_rounds=1.0) [seed=44]",44,10,2.45849609375,-2.8192680603299998,-2.8192680603299998,0.6720050664302804,0.6720050664302804,-2.7224754010140004,-2.7224754010140004,0.7612958052628335,0.7612958052628335,-2.860901617492,-2.860901617492,0.7531296178483379,0.7531296178483379,-2.549243253634,-2.549243253634,0.725005237792148,0.725005237792148,-2.7490882128060004,-2.7490882128060004,0.7419243580213657,0.7419243580213657,0.6720050664302804,0.6720050664302804,3.653360085354965,3.653360085354965,-1.5738250045383426,-1.5738250045383426,16.76457552247778,15.217946177980826,17.477277654197298,12.79741571958212,15.628375633076985,0.2961008096122181,0.2961008096122181,1.5633483585190222,1.5633483585190222,-5.8159100572544675,-5.8159100572544675,17.477277654197298,77.885590707315,-13.700976545276
best_of_n,Is the UK better off inside or outside of the European Union?,"The UK's membership in the EU presents both opportunities and challenges.  While the EU fosters economic growth and cooperation, concerns exist about its impact on national identity and sovereignty.  Weighing these factors is crucial for determining the UK's optimal future.",best_of_n (n=50.0) [seed=44],44,11,2.6202659606933594,-1.789012023505373,-1.789012023505373,0.7546948663922252,0.7546948663922252,-1.938706029685451,-1.938706029685451,0.7218039687132392,0.7218039687132392,-1.9755865282174507,-1.9755865282174507,0.7532721818877423,0.7532721818877423,-1.8519794646476475,-1.8519794646476475,0.7339621193097683,0.7339621193097683,-1.8861903150600683,-1.8861903150600683,0.7492076147875587,0.7492076147875587,0.7218039687132392,0.7218039687132392,3.7129407510905335,3.7129407510905335,-1.4888091083360537,-1.4888091083360537,5.983537950313163,6.949752376667237,7.210847779436147,6.372421028515286,6.594198946688165,0.36263084753792896,0.36263084753792896,1.846627300739612,1.846627300739612,-4.980668048525603,-4.980668048525603,7.210847779436147,33.11075808162,-9.44147436111599
