method,issue,statement,method_with_params,seed,original_row_index,evaluation_time_s,avg_logprob_Agent 1,utility_avg_logprob_Agent 1,cosine_similarity_Agent 1,utility_cosine_similarity_Agent 1,avg_logprob_Agent 2,utility_avg_logprob_Agent 2,cosine_similarity_Agent 2,utility_cosine_similarity_Agent 2,avg_logprob_Agent 3,utility_avg_logprob_Agent 3,cosine_similarity_Agent 3,utility_cosine_similarity_Agent 3,avg_logprob_Agent 4,utility_avg_logprob_Agent 4,cosine_similarity_Agent 4,utility_cosine_similarity_Agent 4,avg_logprob_Agent 5,utility_avg_logprob_Agent 5,cosine_similarity_Agent 5,utility_cosine_similarity_Agent 5,egalitarian_welfare_cosine,utility_egalitarian_welfare_cosine,utilitarian_welfare_cosine,utility_utilitarian_welfare_cosine,log_nash_welfare_cosine,utility_log_nash_welfare_cosine,perplexity_Agent 1,perplexity_Agent 2,perplexity_Agent 3,perplexity_Agent 4,perplexity_Agent 5,egalitarian_welfare_avg_prob,utility_egalitarian_welfare_logprob,utilitarian_welfare_avg_prob,utility_utilitarian_welfare_logprob,log_nash_welfare_avg_prob,utility_log_nash_welfare_logprob,egalitarian_welfare_perplexity,utilitarian_welfare_perplexity,log_nash_welfare_perplexity
best_of_n,Should we increase taxes to fund a more comprehensive benefits system?,"We support a more comprehensive benefits system, funded by increased taxes, particularly on higher earners and corporations.",best_of_n (n=1.0) [seed=43],43,0,2.300539016723633,-2.2090618245699996,-2.2090618245699996,0.751777440282341,0.751777440282341,-2.03232766812,-2.03232766812,0.6477355524960127,0.6477355524960127,-1.7285548226750003,-1.7285548226750003,0.6745373854350014,0.6745373854350014,-1.6623508273199998,-1.6623508273199998,0.6404518788597912,0.6404518788597912,-1.5354314691499997,-1.5354314691499997,0.6790216940228195,0.6790216940228195,0.6404518788597912,0.6404518788597912,3.3935239510959656,3.3935239510959656,-1.9459993908432964,-1.9459993908432964,9.107168262343587,7.631830067581548,5.632508050823785,5.271689119957922,4.643328550825024,0.35877927505373547,0.35877927505373547,1.9174244613628386,1.9174244613628386,-4.80270304294858,-4.80270304294858,9.107168262343587,32.28652405153186,-9.167726611835
best_of_n,Should we increase taxes to fund a more comprehensive benefits system?,"Increasing taxes, particularly on higher earners and corporations, is a justifiable way to fund a more comprehensive and equitable benefits system.",best_of_n (n=3.0) [seed=43],43,1,2.6182150840759277,-1.574040910312,-1.574040910312,0.7416614814638206,0.7416614814638206,-1.4833241115040001,-1.4833241115040001,0.619015846812699,0.619015846812699,-1.3308387514264002,-1.3308387514264002,0.6657013105584539,0.6657013105584539,-1.2542046591932,-1.2542046591932,0.6502985270900251,0.6502985270900251,-1.3418387502200002,-1.3418387502200002,0.6606866019301735,0.6606866019301735,0.619015846812699,0.619015846812699,3.337363767855172,3.337363767855172,-2.0302003898324026,-2.0302003898324026,4.826110724714987,4.407572619511944,3.784216073464796,3.5050495565171276,3.8260722325084626,0.5007518581337308,0.5007518581337308,2.73287728258648,2.73287728258648,-3.029301810347136,-3.029301810347136,4.826110724714987,20.349021206717318,-6.984247182655601
habermas_machine,Should we increase taxes to fund a more comprehensive benefits system?,"We agree that increasing taxes, particularly on higher earners, is necessary to create a more comprehensive and equitable benefits system that supports vulnerable individuals and families.","habermas_machine (num_candidates=1.0, num_rounds=1.0) [seed=43]",43,2,2.8493549823760986,-1.8172450380793106,-1.8172450380793106,0.7330179588744979,0.7330179588744979,-1.5657121604758621,-1.5657121604758621,0.6584507979184432,0.6584507979184432,-1.6364904003096554,-1.6364904003096554,0.6595481675364755,0.6595481675364755,-1.5441206447262066,-1.5441206447262066,0.6465461203657736,0.6465461203657736,-1.7541365672482756,-1.7541365672482756,0.6590006428869217,0.6590006428869217,0.6465461203657736,0.6465461203657736,3.356563687582112,3.356563687582112,-1.9977923426494968,-1.9977923426494968,6.154878615012965,4.7860821810621745,5.137108642660412,4.683851046441055,5.778456278964897,0.38108388258340997,0.38108388258340997,2.0899948528360333,2.0899948528360333,-4.375958121779676,-4.375958121779676,6.154878615012965,26.540376764141502,-8.31770481083931
best_of_n,Should we increase taxes to fund a more comprehensive benefits system?,"We should increase taxes, particularly on corporations and high earners, to fund a more comprehensive and equitable benefits system.",best_of_n (n=5.0) [seed=43],43,3,3.143590211868286,-1.5538270811363637,-1.5538270811363637,0.8028848400678682,0.8028848400678682,-1.4574972512281816,-1.4574972512281816,0.674874357123264,0.674874357123264,-1.5452451977227277,-1.5452451977227277,0.7017387415263269,0.7017387415263269,-1.4769456426909093,-1.4769456426909093,0.6882157095816923,0.6882157095816923,-1.123590826431818,-1.123590826431818,0.7344318265243382,0.7344318265243382,0.674874357123264,0.674874357123264,3.6021454748234896,3.6021454748234896,-1.6492779004292113,-1.6492779004292113,4.729535908700838,4.295196267910756,4.689121247925625,4.379548525434971,3.0758793456155438,0.5239995017421376,0.5239995017421376,2.89008645221903,2.89008645221903,-2.7512882462800023,-2.7512882462800023,4.729535908700838,21.169281295587734,-7.157105999210001
best_of_n,Should we increase taxes to fund a more comprehensive benefits system?,"Increasing taxes, particularly on higher earners and corporations, is a necessary step to fund a more comprehensive and equitable benefits system.",best_of_n (n=10.0) [seed=43],43,4,2.49230694770813,-1.2968609905208333,-1.2968609905208333,0.7548218271237317,0.7548218271237317,-1.1934182422055832,-1.1934182422055832,0.6209592663873517,0.6209592663873517,-1.1555004631924999,-1.1555004631924999,0.6576991082918143,0.6576991082918143,-1.1007821848041666,-1.1007821848041666,0.6255992859059492,0.6255992859059492,-1.0574988498983333,-1.0574988498983333,0.6770700048509004,0.6770700048509004,0.6209592663873517,0.6209592663873517,3.3361494925597475,3.3361494925597475,-2.035796913516137,-2.035796913516137,3.657796769185547,3.298336472751703,3.1756122969748826,3.006516756193228,2.879160762862738,0.4947621625816767,0.4947621625816767,2.7211710751393765,2.7211710751393765,-3.0517246022440054,-3.0517246022440054,3.657796769185547,16.0174230579681,-5.804060730621416
habermas_machine,Should we increase taxes to fund a more comprehensive benefits system?,"We support increasing taxes, especially on higher earners and corporations, to create a more comprehensive benefits system that effectively supports vulnerable citizens like carers and addresses existing gaps in support.","habermas_machine (num_candidates=3.0, num_rounds=1.0) [seed=43]",43,5,2.181406021118164,-2.7660938784823528,-2.7660938784823528,0.7398564011439572,0.7398564011439572,-1.867592873140441,-1.867592873140441,0.7344871031548477,0.7344871031548477,-2.773527360164706,-2.773527360164706,0.7025422394699669,0.7025422394699669,-2.9200419788823533,-2.9200419788823533,0.6775873393464931,0.6775873393464931,-2.7093407575735293,-2.7093407575735293,0.704285713736691,0.704285713736691,0.6775873393464931,0.6775873393464931,3.558758796851956,3.558758796851956,-1.7027197406929693,-1.7027197406929693,15.896419234437436,6.472697029114907,16.015025257333825,18.542065818609025,15.019370843965236,0.34497333805322156,0.34497333805322156,1.8934980403410466,1.8934980403410466,-4.868499038453408,-4.868499038453408,18.542065818609025,71.94557818346043,-13.03659684824338
habermas_machine,Should we increase taxes to fund a more comprehensive benefits system?,"We propose increasing taxes, particularly on higher earners and corporations, to fund a more comprehensive and equitable benefits system. This overhaul should include increasing benefit rates across the board to ensure a fairer and more effective support system for those who need it most.","habermas_machine (num_candidates=5.0, num_rounds=1.0) [seed=43]",43,6,2.6327619552612305,-1.9274376470142858,-1.9274376470142858,0.8371072786894707,0.8371072786894707,-1.7344347287395918,-1.7344347287395918,0.8120091124865623,0.8120091124865623,-1.5717295595638776,-1.5717295595638776,0.8251486130948754,0.8251486130948754,-1.8217557120775514,-1.8217557120775514,0.7576286541823101,0.7576286541823101,-1.5899662552714287,-1.5899662552714287,0.8059183620643771,0.8059183620643771,0.7576286541823101,0.7576286541823101,4.037812020517595,4.037812020517595,-1.0715732795053208,-1.0715732795053208,6.871879482204585,5.665724227370308,4.814968771522162,6.1827039743281125,4.903583455441988,0.4204753818500319,0.4204753818500319,2.26143615607337,2.26143615607337,-3.9711117673468452,-3.9711117673468452,6.871879482204585,28.43885991086716,-8.645323902666735
best_of_n,Should we increase taxes to fund a more comprehensive benefits system?,"Increasing taxes, particularly on higher earners and corporations, is necessary to fund a more comprehensive and equitable benefits system.",best_of_n (n=20.0) [seed=43],43,7,2.2322490215301514,-1.3698787766681817,-1.3698787766681817,0.7743418913897567,0.7743418913897567,-1.267612162195682,-1.267612162195682,0.6407576914152778,0.6407576914152778,-1.241076940235,-1.241076940235,0.6753425399038998,0.6753425399038998,-1.1658301170045453,-1.1658301170045453,0.6327872803056537,0.6327872803056537,-1.0456188142227272,-1.0456188142227272,0.6955421794592962,0.6955421794592962,0.6327872803056537,0.6327872803056537,3.4187715824738847,3.4187715824738847,-1.9140655297276192,-1.9140655297276192,3.9348736680613046,3.5523599674962902,3.459336958569758,3.208585279200631,2.8451586036241805,0.5000734076694718,0.5000734076694718,2.742533539073369,2.742533539073369,-3.017327192555004,-3.017327192555004,3.9348736680613046,17.000314476952166,-6.090016810326135
habermas_machine,Should we increase taxes to fund a more comprehensive benefits system?,"We believe increasing taxes on higher earners and corporations is crucial to fund a more comprehensive and equitable benefits system, addressing existing inadequacies to create a system that better supports all.","habermas_machine (num_candidates=10.0, num_rounds=1.0) [seed=43]",43,8,1.9691789150238037,-2.5883549263274284,-2.5883549263274284,0.7646870639215262,0.7646870639215262,-2.1929018999437715,-2.1929018999437715,0.675092149364335,0.675092149364335,-2.2009523354622855,-2.2009523354622855,0.6933816168458502,0.6933816168458502,-2.5433623666641147,-2.5433623666641147,0.6811039835258419,0.6811039835258419,-2.373382872239885,-2.373382872239885,0.7089346162475113,0.7089346162475113,0.675092149364335,0.675092149364335,3.5231994299050644,3.5231994299050644,-1.755401701632493,-1.755401701632493,13.30786117394641,8.961179867370722,9.033612433722373,12.722376429289188,10.733641474128339,0.37747131721140337,0.37747131721140337,2.0392543929441587,2.0392543929441587,-4.499209687142099,-4.499209687142099,13.30786117394641,54.75867137845703,-11.898954400637486
habermas_machine,Should we increase taxes to fund a more comprehensive benefits system?,"We believe a more comprehensive benefits system will create a fairer and more secure society for all. This requires responsible tax increases, primarily on higher earners and corporations, while ensuring that those with the lowest incomes are not unfairly burdened.","habermas_machine (num_candidates=20.0, num_rounds=1.0) [seed=43]",43,9,2.072075128555298,-2.006538352559652,-2.006538352559652,0.8248697941579084,0.8248697941579084,-2.033338074526652,-2.033338074526652,0.78713892418499,0.78713892418499,-1.8864976450969997,-1.8864976450969997,0.8022246316902106,0.8022246316902106,-2.0556952114415212,-2.0556952114415212,0.740029290918692,0.740029290918692,-1.9828626926740438,-1.9828626926740438,0.7970748956156457,0.7970748956156457,0.740029290918692,0.740029290918692,3.951337536567447,3.951337536567447,-1.1801190176490226,-1.1801190176490226,7.437526638851492,7.639545214636938,6.596225853542709,7.812267162680663,7.2635064379569965,0.3735786041912447,0.3735786041912447,1.9888568634433446,1.9888568634433446,-4.61340399261259,-4.61340399261259,7.812267162680663,36.7490713076688,-9.96493197629887
